"","Id","Elevation","Aspect","Slope","Hillshade_9am","Hillshade_Noon","Hillshade_3pm","Cover_Type","wild","soil","h_fire","h_water","h_road","v_water"
"11918",11918,3302,107,5,229,234,139,"1","1","38",661,120,6066,42
"11919",11919,3303,88,18,244,209,88,"7","1","39",1597,408,3743,69
"11920",11920,3231,76,2,222,235,150,"7","1","38",1958,67,3395,2
"11921",11921,3133,107,7,233,232,131,"7","1","29",2567,30,2012,-3
"11922",11922,2719,86,21,245,199,73,"5","1","30",1806,150,153,66
"11923",11923,3176,166,14,231,244,140,"7","1","29",2708,67,2669,9
"11924",11924,2793,91,26,249,190,53,"5","1","30",1770,330,335,149
"11925",11925,3138,243,2,215,240,163,"7","1","23",2639,30,2206,0
"11926",11926,3139,18,3,217,233,153,"7","1","29",2527,60,2060,1
"11927",11927,2860,86,24,247,191,59,"5","1","30",1719,484,495,207
"11928",11928,2843,332,17,178,216,177,"2","3","33",2529,67,1702,-1
"11929",11929,3305,82,13,238,216,107,"7","1","40",1618,390,3730,71
"11930",11930,3139,38,6,220,227,143,"7","1","30",2462,90,2008,1
"11931",11931,2811,75,22,241,194,74,"5","1","30",1681,371,390,155
"11932",11932,3325,135,3,224,238,150,"7","1","40",1507,510,3769,91
"11933",11933,2850,87,24,247,193,62,"5","1","30",1657,466,481,206
"11934",11934,2717,72,26,239,179,55,"5","1","30",1634,124,134,79
"11935",11935,3337,317,8,198,233,174,"1","1","39",953,270,5368,69
"11936",11936,3212,42,11,222,215,127,"1","1","29",2584,0,2854,0
"11937",11937,2814,57,30,225,163,51,"2","3","13",2014,408,1101,50
"11938",11938,2866,341,22,167,200,168,"2","3","33",2529,108,1566,35
"11939",11939,2924,272,32,122,231,238,"2","3","33",2554,816,886,547
"11940",11940,3243,93,10,237,224,118,"1","1","29",2395,192,3078,33
"11941",11941,2571,45,2,220,234,150,"5","3","11",1323,216,794,63
"11942",11942,2570,28,7,218,225,143,"5","3","11",1307,192,800,51
"11943",11943,2569,350,11,200,221,160,"5","3","11",1276,150,816,41
"11944",11944,2554,222,20,191,254,194,"3","3","4",1416,335,811,75
"11945",11945,2750,86,28,247,182,46,"5","1","30",1421,90,216,40
"11946",11946,2436,340,11,197,224,166,"6","3","33",1650,0,649,0
"11947",11947,2811,79,18,240,205,89,"5","1","30",1351,201,350,73
"11948",11948,3342,90,23,247,198,67,"7","1","29",1706,361,3421,52
"11949",11949,2802,88,21,246,200,72,"5","1","30",1293,153,361,54
"11950",11950,2475,321,25,150,208,194,"2","3","33",1180,285,577,98
"11951",11951,2889,114,18,248,218,91,"5","1","30",1273,362,604,118
"11952",11952,2879,112,21,250,213,81,"5","1","30",1269,335,577,108
"11953",11953,2443,64,10,230,219,122,"6","3","20",830,0,417,0
"11954",11954,2057,264,25,150,242,226,"3","4","5",242,270,330,62
"11955",11955,2554,307,24,148,218,207,"6","3","33",1772,134,882,48
"11956",11956,3303,77,11,234,219,115,"7","1","39",2353,108,3005,20
"11957",11957,2849,120,19,249,220,91,"5","1","30",1203,256,558,78
"11958",11958,2959,201,3,218,242,161,"2","3","32",2382,451,1559,112
"11959",11959,2556,259,24,154,245,224,"6","3","33",1745,124,907,38
"11960",11960,3086,63,11,230,218,121,"1","1","29",2047,42,2072,3
"11961",11961,2552,331,30,137,189,183,"6","3","33",272,150,743,67
"11962",11962,2591,290,18,166,234,208,"6","3","33",1765,190,984,73
"11963",11963,2706,78,30,242,171,36,"5","1","30",1226,95,120,54
"11964",11964,2067,256,22,164,247,218,"3","4","5",330,134,216,74
"11965",11965,2102,100,32,252,178,0,"3","4","5",283,510,604,141
"11966",11966,2738,91,19,245,207,84,"5","1","30",1177,150,180,86
"11967",11967,3317,330,10,195,228,172,"7","1","39",2148,30,3031,6
"11968",11968,3144,14,10,210,218,144,"1","1","23",2415,30,2525,0
"11969",11969,2630,100,35,252,171,17,"3","3","13",649,180,1065,61
"11970",11970,2569,102,28,253,190,45,"3","3","13",576,120,1020,34
"11971",11971,2573,317,30,129,199,203,"6","3","33",371,150,849,74
"11972",11972,2449,350,7,208,229,159,"6","3","20",1575,30,1130,-5
"11973",11973,2088,64,23,234,186,72,"3","4","10",569,124,162,23
"11974",11974,2706,93,29,250,181,38,"5","1","30",1142,95,120,54
"11975",11975,3023,41,4,220,230,146,"2","3","32",2864,553,2080,180
"11976",11976,2542,88,25,247,190,57,"3","3","13",552,60,1020,20
"11977",11977,2550,306,25,142,215,210,"6","3","33",1616,90,1034,32
"11978",11978,2071,237,31,151,248,221,"3","4","5",234,85,192,63
"11979",11979,2042,55,34,218,148,37,"3","4","5",240,285,350,81
"11980",11980,3329,303,13,183,233,190,"7","1","39",2187,42,2954,6
"11981",11981,2723,82,24,245,190,62,"5","1","30",1075,150,150,71
"11982",11982,2579,309,25,144,214,207,"6","3","33",1581,120,1101,61
"11983",11983,2027,64,32,229,156,34,"3","4","5",306,228,268,68
"11984",11984,3361,298,11,188,236,188,"1","1","39",1716,459,3274,21
"11985",11985,2710,76,27,241,177,49,"5","1","30",1060,120,120,60
"11986",11986,2555,307,20,160,224,202,"6","3","33",551,67,1061,27
"11987",11987,2160,64,37,225,140,15,"3","4","1",484,190,240,96
"11988",11988,2203,27,24,201,179,104,"3","4","5",306,474,626,184
"11989",11989,2930,225,5,213,244,168,"2","3","32",2748,283,1727,67
"11990",11990,2521,351,24,169,191,154,"6","3","10",1756,67,1205,-5
"11991",11991,3273,101,20,248,210,81,"1","1","30",2699,212,2604,54
"11992",11992,2788,54,8,225,222,130,"2","1","23",875,0,488,0
"11993",11993,2601,310,22,154,219,202,"6","3","33",1465,90,1194,49
"11994",11994,2946,113,12,240,228,117,"2","3","32",2860,319,1694,73
"11995",11995,2506,307,27,137,213,211,"6","3","10",1851,60,1338,26
"11996",11996,2061,67,20,236,195,82,"3","4","1",450,228,277,104
"11997",11997,3334,79,10,233,223,121,"7","1","30",2536,212,2646,11
"11998",11998,2771,59,15,230,207,105,"5","1","30",886,256,258,137
"11999",11999,3015,162,5,224,241,151,"2","3","32",2069,690,1571,129
"12000",12000,2494,86,10,234,224,120,"6","3","20",1767,30,1445,5
"12001",12001,2040,94,20,247,205,78,"3","4","1",402,162,212,83
"12002",12002,2743,282,40,83,207,246,"2","3","28",1772,552,900,260
"12003",12003,2218,309,13,184,231,187,"3","4","2",404,300,30,146
"12004",12004,2725,74,20,240,197,79,"5","1","30",907,170,170,76
"12005",12005,2603,292,27,136,224,223,"6","3","33",741,95,1209,44
"12006",12006,2626,316,19,167,221,192,"6","3","33",1350,67,1292,29
"12007",12007,2217,87,32,247,169,25,"3","4","1",319,212,182,155
"12008",12008,2775,57,20,230,195,90,"5","1","30",819,277,283,129
"12009",12009,2824,120,11,240,230,119,"1","3","13",2334,0,1440,0
"12010",12010,2567,33,14,216,208,124,"6","3","20",1040,30,912,10
"12011",12011,2250,81,14,238,214,104,"3","4","2",350,277,120,188
"12012",12012,3293,109,26,253,202,60,"7","1","30",2672,192,2497,50
"12013",12013,2788,32,7,219,224,142,"5","1","30",765,256,350,6
"12014",12014,2630,12,13,206,212,142,"1","3","20",1149,0,1573,0
"12015",12015,2744,321,23,155,211,193,"6","3","33",751,400,1075,185
"12016",12016,3387,250,7,205,245,179,"1","1","39",1974,342,2991,11
"12017",12017,2776,89,20,246,203,78,"5","1","30",757,285,300,127
"12018",12018,2770,245,28,150,247,225,"2","3","28",1630,511,1075,246
"12019",12019,2612,301,24,147,222,212,"6","3","33",864,90,1318,32
"12020",12020,2075,203,26,197,252,176,"3","4","1",382,170,564,58
"12021",12021,3370,22,5,217,229,149,"7","1","38",2268,0,2727,0
"12022",12022,3275,109,23,252,207,70,"7","1","39",2717,150,2419,21
"12023",12023,2723,84,25,246,189,58,"5","1","30",807,180,180,83
"12024",12024,2710,285,25,142,230,224,"2","3","13",1986,285,1041,133
"12025",12025,3375,34,5,219,228,146,"7","1","38",2240,42,2743,0
"12026",12026,3371,336,3,213,235,160,"7","1","39",2382,108,2629,7
"12027",12027,2599,28,21,207,190,111,"6","3","20",912,30,1071,10
"12028",12028,2636,336,26,152,194,175,"6","3","13",1959,124,1224,49
"12029",12029,2009,330,13,189,224,174,"3","4","17",738,30,67,6
"12030",12030,2016,47,27,217,169,70,"4","4","10",391,30,277,10
"12031",12031,2078,144,34,244,211,65,"3","4","1",331,85,450,59
"12032",12032,2077,246,22,170,251,214,"3","4","1",467,134,484,50
"12033",12033,3379,55,10,226,220,127,"7","1","39",2236,60,2741,3
"12034",12034,3376,34,5,219,228,146,"7","1","38",2282,0,2701,0
"12035",12035,3349,113,15,245,223,103,"7","1","39",2546,277,2497,56
"12036",12036,2676,103,29,253,189,43,"5","1","30",830,90,90,43
"12037",12037,3379,42,6,221,227,141,"7","1","39",2278,30,2698,3
"12038",12038,3345,117,16,245,224,103,"7","1","39",2563,255,2473,45
"12039",12039,3299,91,25,248,192,58,"7","1","39",2713,134,2372,16
"12040",12040,2647,332,24,156,202,180,"6","3","13",1719,90,1456,34
"12041",12041,2651,3,21,187,195,141,"6","3","13",1745,60,1431,32
"12042",12042,3381,48,7,223,224,136,"7","1","39",2297,42,2676,3
"12043",12043,3319,103,14,243,221,103,"7","1","39",2679,150,2380,36
"12044",12044,2801,91,13,240,219,108,"5","1","30",582,324,390,5
"12045",12045,2594,309,32,116,200,215,"6","3","13",1574,108,1600,66
"12046",12046,2024,353,19,183,202,154,"4","4","17",446,0,600,0
"12047",12047,2659,15,21,196,191,126,"6","3","13",1771,0,1416,0
"12048",12048,2087,300,24,146,222,213,"3","4","1",680,182,242,82
"12049",12049,2025,316,20,163,219,194,"4","4","17",459,0,573,0
"12050",12050,2041,356,25,170,185,146,"4","4","10",474,30,612,17
"12051",12051,2027,42,13,222,212,123,"4","4","17",497,0,553,0
"12052",12052,2110,342,5,210,233,161,"3","4","1",626,134,323,82
"12053",12053,2697,93,29,250,181,39,"5","1","30",708,124,153,65
"12054",12054,2680,93,29,250,183,40,"5","1","30",732,95,124,48
"12055",12055,2697,353,23,175,194,152,"2","3","33",797,175,1203,100
"12056",12056,2670,5,21,187,193,138,"6","3","13",1758,0,1434,0
"12057",12057,2024,321,22,157,212,192,"4","4","17",484,0,573,0
"12058",12058,2711,135,12,238,235,125,"1","3","20",1831,0,1261,0
"12059",12059,2023,345,27,158,187,161,"4","4","17",510,0,552,0
"12060",12060,2029,336,30,140,185,175,"4","4","10",511,0,573,0
"12061",12061,2033,39,20,217,192,103,"4","4","10",564,42,514,10
"12062",12062,2105,216,13,206,252,180,"3","4","1",618,120,306,77
"12063",12063,3416,67,5,226,229,138,"7","1","40",2270,234,2695,40
"12064",12064,3388,66,6,227,227,135,"7","1","39",2399,150,2568,10
"12065",12065,2791,134,13,240,233,120,"5","1","30",469,384,420,-6
"12066",12066,2779,121,18,248,222,94,"5","1","30",509,330,360,147
"12067",12067,2679,95,28,251,186,44,"5","1","30",700,90,120,47
"12068",12068,2968,346,2,215,235,158,"2","3","32",2323,242,1752,25
"12069",12069,2194,126,8,235,234,131,"3","4","2",295,30,134,-1
"12070",12070,2039,358,30,159,169,137,"4","4","10",543,42,531,19
"12071",12071,1889,28,22,205,185,108,"6","4","1",759,150,120,23
"12072",12072,3286,26,11,215,215,136,"7","1","39",2839,42,2172,0
"12073",12073,3085,40,7,221,224,138,"1","1","29",1187,437,1558,-97
"12074",12074,2692,99,27,252,192,50,"5","1","30",659,124,153,60
"12075",12075,2596,316,24,150,212,199,"6","3","13",1422,95,1756,41
"12076",12076,1927,4,36,149,147,116,"6","4","5",666,120,95,78
"12077",12077,3372,112,10,238,229,121,"7","1","38",2597,242,2382,38
"12078",12078,2900,233,7,208,247,176,"5","3","33",1626,180,1847,14
"12079",12079,2760,330,24,155,202,183,"6","3","13",1879,124,1379,7
"12080",12080,2786,348,19,180,205,161,"6","3","13",2021,192,1279,-15
"12081",12081,3287,41,9,221,221,134,"1","1","39",2415,339,1922,96
"12082",12082,2777,106,16,246,219,97,"5","1","30",426,295,400,73
"12083",12083,2941,339,14,188,218,169,"2","3","33",2391,67,1318,16
"12084",12084,2191,100,13,241,222,110,"3","4","2",342,30,162,8
"12085",12085,1899,355,22,178,195,151,"6","4","5",819,153,124,43
"12086",12086,2766,103,16,245,217,96,"5","1","30",433,255,379,62
"12087",12087,2585,266,38,99,224,247,"2","3","28",1236,67,1124,40
"12088",12088,2893,240,10,201,249,186,"5","3","23",1560,124,1867,7
"12089",12089,2898,207,7,216,246,167,"5","3","23",1598,120,1910,12
"12090",12090,2906,235,13,196,251,191,"5","3","23",1657,124,1976,20
"12091",12091,2771,30,29,197,163,85,"6","3","33",618,256,1266,141
"12092",12092,2039,267,15,180,245,204,"3","4","17",633,30,450,0
"12093",12093,2081,84,35,244,158,13,"3","4","1",488,175,270,53
"12094",12094,1925,352,22,176,197,155,"6","4","5",779,210,182,74
"12095",12095,2778,111,15,244,223,104,"5","1","30",366,256,446,44
"12096",12096,2748,98,17,245,214,92,"5","1","30",470,192,335,44
"12097",12097,2728,97,20,248,206,77,"5","1","30",524,162,283,49
"12098",12098,2875,90,8,232,228,129,"1","3","33",2132,108,930,-2
"12099",12099,2848,107,21,250,210,77,"2","3","33",2130,95,930,35
"12100",12100,2817,39,21,216,190,101,"2","3","24",1507,212,1423,61
"12101",12101,2739,335,17,179,215,173,"6","3","13",1622,67,1614,13
"12102",12102,2181,116,7,233,233,133,"3","4","2",404,30,216,2
"12103",12103,2097,74,18,238,204,91,"3","4","1",492,170,301,64
"12104",12104,1922,50,29,219,165,62,"6","4","1",659,108,218,43
"12105",12105,1953,41,34,201,145,54,"6","4","5",916,182,180,98
"12106",12106,2919,77,21,241,197,77,"5","1","30",430,382,1124,92
"12107",12107,2879,247,14,189,250,197,"5","3","23",1495,85,1889,-6
"12108",12108,2757,59,25,230,181,70,"6","3","24",524,175,1200,84
"12109",12109,2030,70,7,228,226,132,"4","4","17",631,0,484,0
"12110",12110,1954,47,32,213,155,55,"6","4","1",927,218,210,99
"12111",12111,1959,10,34,164,153,110,"6","4","5",842,270,240,108
"12112",12112,2814,120,10,238,232,124,"5","1","29",192,212,636,27
"12113",12113,2795,321,21,162,215,190,"6","3","13",1805,0,1510,0
"12114",12114,2104,59,23,230,184,75,"3","4","1",458,180,313,67
"12115",12115,1932,251,26,154,247,224,"6","4","1",743,30,240,10
"12116",12116,2826,199,19,210,253,170,"5","3","23",1323,90,1800,37
"12117",12117,2732,328,21,165,211,184,"6","3","13",1480,216,1764,20
"12118",12118,2750,314,24,147,213,202,"6","3","13",1537,170,1719,16
"12119",12119,2077,344,27,156,188,164,"6","4","5",875,330,301,228
"12120",12120,2874,87,19,244,205,82,"5","1","29",256,216,997,47
"12121",12121,2753,93,15,243,215,98,"5","1","30",400,108,390,19
"12122",12122,2714,86,20,244,203,79,"5","1","30",518,42,270,10
"12123",12123,2697,259,10,196,246,189,"5","3","23",1095,60,1448,2
"12124",12124,2879,255,16,182,249,204,"5","3","23",1425,60,1956,-6
"12125",12125,2834,1,12,203,218,152,"6","3","31",1995,162,1431,27
"12126",12126,2046,91,26,249,189,52,"4","4","1",626,30,532,13
"12127",12127,1972,50,21,224,190,90,"6","4","1",558,162,210,12
"12128",12128,2000,61,13,230,211,111,"6","4","1",875,240,300,78
"12129",12129,2079,324,32,126,189,193,"6","4","5",908,360,330,230
"12130",12130,2941,101,23,251,203,68,"5","1","30",424,335,1173,114
"12131",12131,2811,96,12,239,223,113,"5","1","29",134,124,660,24
"12132",12132,2759,104,14,243,221,104,"5","1","30",365,95,420,20
"12133",12133,2736,88,19,244,206,84,"5","1","30",454,60,330,2
"12134",12134,2704,87,20,245,202,78,"5","1","30",543,0,240,0
"12135",12135,2692,86,22,245,198,71,"5","1","30",573,0,210,0
"12136",12136,2734,255,15,184,248,202,"5","3","23",1120,30,1632,7
"12137",12137,2877,233,9,205,249,181,"5","3","23",1423,42,1998,-4
"12138",12138,2835,344,16,185,213,165,"6","3","31",1900,108,1507,33
"12139",12139,2079,22,33,181,153,90,"3","4","10",573,108,175,62
"12140",12140,2159,271,31,125,232,237,"3","4","10",430,283,350,144
"12141",12141,1995,238,22,175,252,209,"6","4","1",834,210,330,73
"12142",12142,2033,344,36,125,159,157,"6","4","5",953,390,361,182
"12143",12143,1905,77,21,241,196,75,"3","4","3",1025,90,120,38
"12144",12144,2925,110,21,250,212,79,"5","1","30",391,295,1142,98
"12145",12145,2777,118,13,242,228,114,"5","1","30",272,90,510,-3
"12146",12146,2704,95,20,247,207,80,"5","1","30",541,0,240,0
"12147",12147,2642,267,22,158,243,220,"5","3","23",1020,42,1358,-10
"12148",12148,2112,271,30,127,232,237,"3","4","10",408,180,366,82
"12149",12149,1977,87,41,241,140,0,"3","4","1",134,30,60,23
"12150",12150,2093,325,34,117,182,193,"6","4","5",977,362,390,29
"12151",12151,1973,80,29,243,176,42,"3","4","3",1012,240,270,106
"12152",12152,3059,77,15,238,211,100,"1","1","29",810,696,1173,232
"12153",12153,2852,126,19,248,223,95,"5","1","29",210,127,990,25
"12154",12154,2712,112,21,250,213,81,"5","1","30",510,0,270,0
"12155",12155,2593,290,20,161,233,211,"5","3","28",997,0,1298,0
"12156",12156,2853,274,15,180,243,202,"5","3","23",1298,0,1968,0
"12157",12157,2887,231,9,205,249,180,"5","3","23",1421,30,2083,3
"12158",12158,2010,280,19,165,238,212,"6","4","1",886,301,390,88
"12159",12159,2096,312,27,137,209,207,"6","4","5",1012,350,420,32
"12160",12160,2856,114,24,253,208,69,"5","1","29",242,134,1015,29
"12161",12161,2695,119,24,253,211,71,"5","1","30",541,42,242,-16
"12162",12162,2695,269,13,186,244,197,"5","3","23",977,30,1528,6
"12163",12163,2827,283,13,184,240,196,"5","3","23",1200,60,1922,29
"12164",12164,2840,344,19,179,207,165,"6","3","13",1677,201,1706,45
"12165",12165,2106,341,35,127,166,164,"6","4","5",1001,382,450,42
"12166",12166,2851,110,21,251,211,78,"5","1","29",247,124,1006,24
"12167",12167,2805,249,18,180,250,206,"5","3","33",1140,90,1914,33
"12168",12168,2864,248,13,193,249,194,"5","3","23",1294,60,2052,11
"12169",12169,2882,276,9,197,242,184,"5","3","23",1403,85,2148,-1
"12170",12170,2118,1,20,187,198,144,"6","4","10",361,42,408,15
"12171",12171,2043,123,23,251,216,80,"4","4","1",691,30,671,7
"12172",12172,2047,260,24,155,245,224,"6","4","1",949,382,459,-10
"12173",12173,2158,320,11,191,229,178,"6","4","2",1054,247,481,94
"12174",12174,2827,93,9,234,227,125,"5","1","29",150,0,882,0
"12175",12175,2801,110,9,236,230,126,"5","1","29",108,42,713,4
"12176",12176,2736,106,15,244,221,102,"5","1","30",371,0,430,0
"12177",12177,2717,115,17,247,222,98,"5","1","30",459,60,342,-21
"12178",12178,2038,110,11,239,228,118,"4","4","1",690,0,685,0
"12179",12179,2043,311,20,161,221,198,"3","4","17",630,30,633,7
"12180",12180,2001,54,17,228,202,102,"6","4","1",426,67,228,16
"12181",12181,1986,10,19,196,199,136,"6","4","10",551,42,371,14
"12182",12182,2145,247,24,164,250,218,"6","4","1",1061,228,510,81
"12183",12183,2160,148,8,231,240,141,"6","4","2",1033,212,514,96
"12184",12184,2068,122,38,252,182,20,"3","4","3",930,382,384,169
"12185",12185,2803,105,7,233,231,130,"5","1","29",124,30,731,-2
"12186",12186,2794,69,8,229,224,128,"5","1","30",170,0,646,0
"12187",12187,2769,86,15,241,214,99,"5","1","30",268,60,537,-11
"12188",12188,2688,120,28,254,203,56,"5","1","30",524,108,295,-43
"12189",12189,2894,300,23,149,224,212,"2","3","13",1189,268,1150,107
"12190",12190,2857,311,14,181,229,188,"6","3","13",1604,306,1806,62
"12191",12191,2160,121,25,252,211,71,"3","4","1",600,30,175,11
"12192",12192,2044,107,19,248,215,88,"4","4","1",664,0,726,0
"12193",12193,2038,15,3,217,233,154,"4","4","17",691,0,700,0
"12194",12194,2139,11,35,160,147,104,"3","4","10",212,295,351,174
"12195",12195,2028,57,30,225,162,50,"3","4","1",42,108,150,71
"12196",12196,3154,130,7,232,236,136,"2","1","29",1299,295,1090,-12
"12197",12197,2795,87,9,233,226,125,"5","1","30",192,30,636,-1
"12198",12198,2784,107,14,243,223,106,"5","1","30",234,67,579,-7
"12199",12199,2897,243,6,207,245,176,"5","3","31",1392,180,2202,19
"12200",12200,2842,3,23,182,188,138,"2","3","33",234,450,871,-28
"12201",12201,2725,353,23,174,193,152,"2","3","33",713,42,1116,9
"12202",12202,2029,8,31,168,162,118,"3","4","10",108,95,127,64
"12203",12203,2892,259,8,202,245,182,"5","3","31",1350,201,2215,27
"12204",12204,2068,170,25,228,241,129,"4","4","1",309,30,853,13
"12205",12205,2046,360,29,165,174,136,"3","4","10",127,124,150,97
"12206",12206,2858,54,17,228,202,102,"5","1","30",277,85,900,29
"12207",12207,2898,303,11,190,235,185,"5","3","31",1357,240,2173,33
"12208",12208,2175,332,23,159,204,180,"6","4","10",218,180,573,46
"12209",12209,2062,141,20,245,230,105,"4","4","1",268,30,849,7
"12210",12210,2055,162,10,231,243,143,"4","4","1",295,0,872,0
"12211",12211,2057,202,19,208,253,173,"4","4","17",379,0,942,0
"12212",12212,2016,40,28,210,168,78,"6","4","10",560,150,470,40
"12213",12213,2017,281,13,183,241,197,"6","4","1",853,351,601,-40
"12214",12214,2832,73,15,237,209,100,"5","1","29",256,60,819,9
"12215",12215,2809,110,15,244,222,103,"5","1","30",247,90,671,-1
"12216",12216,2639,331,13,188,223,174,"6","3","20",1203,0,1416,0
"12217",12217,2070,192,28,206,248,159,"4","4","1",488,30,916,9
"12218",12218,2075,4,29,170,171,128,"3","4","10",242,150,234,53
"12219",12219,2190,39,26,212,175,85,"6","4","10",212,240,603,60
"12220",12220,2067,103,28,253,192,48,"4","4","1",190,30,834,8
"12221",12221,2054,189,18,218,251,160,"4","4","17",484,0,932,0
"12222",12222,2048,142,16,241,235,118,"4","4","1",543,42,882,2
"12223",12223,1978,346,37,124,154,151,"3","4","10",108,134,150,91
"12224",12224,2061,344,29,151,183,163,"6","4","10",459,67,426,43
"12225",12225,2754,134,29,250,212,68,"5","1","30",350,175,543,-48
